Country Name,Country Code,Selected,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],
India,IND,,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,2.48191853825657,2.01099537037037,2.55505973801641,2.13157393897101,1.79700892593249,3.50127004643667,3.58603297638178,3.62813631990695,3.77316899739275,..,
India,IND,,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,3.98934145413019,3.94965277777778,4.07370087807687,3.77466218359449,3.75362061831294,3.29025196057465,3.1979359377743,3.66365472717768,4.07959355174335,..,
India,IND,,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,5.55005709935287,4.81047453703704,4.62069958255362,4.19336420732094,5.41467163208607,6.47964461510261,6.86611953600799,7.67110363195976,6.91556748537076,..,
India,IND,,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,3.98934145413019,5.12152777777778,4.32560817619116,3.18467296834359,2.96742921321747,6.88828141502013,6.549802168717,6.30992145859949,7.26281232396426,..,
India,IND,,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,14.6402740768938,14.6339699074074,14.2291636677703,11.8061282750745,11.5859786014069,27.2887482567154,28.4463087248322,29.4689531009778,30.7031117732706,..,
India,IND,,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,5.55005709935287,4.81047453703704,4.62069958255362,4.19336420732094,5.41467163208607,6.47964461510261,6.86611953600799,7.67110363195976,6.91556748537076,..,
India,IND,,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,2303000000,2286000000,2362000000,2477000000,2876000000,361649000000,449925000000,514464000000,486059000000,371920000000,
India,IND,,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,2249400000,2213300000,2311200000,2438800000,2661100000,356320000000,442983000000,508988000000,479894000000,..,
India,IND,,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,4.98355116920068,6.48804951881806,10.1246105919003,9.45136952599639,10.5294802901056,2.27059320722946,1.77031398518679,0.535419302616172,0.035559936152561,..,
India,IND,,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,5.25473459589224,4.84344643744635,4.54309449636552,4.36690175496146,3.8780955244072,18.1226080795352,18.4777293936788,21.1294804592643,22.6493704859823,..,
India,IND,,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,81.1638659198008,82.6458229792617,76.4451367255106,79.3463998687879,78.7944834842734,51.3038660748765,50.7832670779691,52.7638785197293,55.7289401409478,..,
India,IND,,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,2.8229750155597,1.43676862603352,1.55763239875389,1.07019845825816,1.36785539814362,25.8065047103727,24.7628825485402,22.8709144419908,22.929194780514,..,
India,IND,,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.035565039566107,0.054217684001265,0.190377293181031,0.315729047072331,0.210439292022096,2.51008393634935,2.9719853807031,2.52202998891919,2.73089890684193,..,
India,IND,,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,0.235618387125456,0.266570279672887,0.1644167532018,0.057405281285878,0.285596182029988,4.63403785333408,4.88272461922918,4.73708221018963,4.18331964975599,..,
India,IND,,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,5.37032097448208,4.52717661410563,5.88006230529595,5.75282926029195,4.19751230694074,6.10769929810283,6.90144994277433,8.61543887085747,6.65915598027898,..,
India,IND,,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,2.24948875255624,1.73948402837392,2.60470751124957,1.93537805478104,1.87892225019729,0.763968494892232,0.572410227931997,0.7585404763963,0.768280078517339,..,
India,IND,,Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),TM.VAL.MRCH.R6.ZS,3.1386147417089,2.84191026973298,3.03305642090689,2.07069050352632,2.73571079628725,6.60324642484284,7.35496621766524,7.19669618930112,6.96465052699138,..,
India,IND,,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,11.6030941584423,9.12664347354629,10.8255451713396,9.26685255043464,8.7971139754237,45.6615722230018,46.8740087089121,45.9421617012582,43.4672198443823,..,
India,IND,,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,2.24948875255624,1.73948402837392,2.60470751124957,1.93537805478104,1.87892225019729,0.763968494892232,0.572410227931997,0.7585404763963,0.768280078517339,..,
India,IND,,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,9.81639589318078,9.35960239687357,8.92995178067484,8.47343456625806,8.11079405718255,27.2874128929191,28.2547103120256,31.0702431995589,28.2319401991699,24.7102943144905,
India,IND,TRUE,Methane emissions (% change from 1990),EN.ATM.METH.ZG,..,..,..,..,..,..,..,..,..,..,
India,IND,,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..,657690,661610,666510,..,..,
India,IND,,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,..,..,..,..,..,99590,99340,99080,..,..,
India,IND,,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,..,..,..,..,..,90,100,90,80,80,
India,IND,TRUE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.00401234567901,2.07435972060536,2.74540043290043,4.02530602636535,3.81923698021801,2.54315118788674,2.53146258766694,2.43392206663758,2.5191207637745,2.88267039974077,
India,IND,,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,..,..,..,..,..,9.08014726923891,9.39038636879153,9.00634250795697,8.98606506067141,9.08232082739796,
India,IND,,Military expenditure (current LCU),MS.MIL.XPND.CN,3246500000,3563750000,5073500000,8549750000,9460250000,3805752500000,4209430000000,4529307750000,5005705000000,..,
India,IND,,Military expenditure (current USD),MS.MIL.XPND.CD,681765681.765682,748388248.388248,1065436065.43607,1795449295.4493,1986654486.65449,56637622640.8741,64559435280.6927,66257801718.275,71468900524.3041,72887446604.3041,
India,IND,,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,..,..,..,..,..,0.356697149766091,0.457569725242135,0.430342228994591,0.643561169394719,..,
India,IND,,Mobile cellular subscriptions,IT.CEL.SETS,0,..,..,..,..,1127809000,1168902277,1176021869,1151480361,1153709832,
India,IND,,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,85.14868348,87.31773719,86.94256319,84.27000876,83.60189609,
India,IND,,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,7.84313262788227,8.51617615457329,8.98048080708615,9.10745401050008,8.53679190856911,49.1012254191341,48.794021399068,50.3720419689919,50.1255537826717,55.2509137556869,
India,IND,,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,..,..,..,..,..,15.3,15.2,15.5,15.6,..,
India,IND,,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,22.6,22.2,22,21.9,..,
India,IND,,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,..,..,..,..,..,19.7,19.3,19.1,19,..,
India,IND,,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,..,..,..,..,..,25.4,25,24.7,24.6,..,
India,IND,,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,184.3,..,..,..,..,
India,IND,,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,..,..,..,..,..,166,..,..,..,..,
India,IND,,"Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)",SH.STA.AIRP.MA.P5,..,..,..,..,..,202,..,..,..,..,
India,IND,,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,0.3,0.3,0.3,0.3,..,
India,IND,,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",SH.STA.POIS.P5.FE,..,..,..,..,..,0.2,0.2,0.2,0.2,..,
India,IND,,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,..,..,..,..,..,0.3,0.3,0.3,0.3,..,
India,IND,,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,18.6,..,..,..,..,
India,IND,,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,502.962,492.272,481.583,467.955,454.327,138.728,136.204,147.161,145.05,..,
India,IND,,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,480.877,470.194,459.511,447.977,436.444,212.282,209.923,203.623,201.396,..,
India,IND,,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,161,158.8,156.6,154.6,152.6,33.1,31.4,29.7,28.3,..,
India,IND,,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,156.5,154.3,152.3,150.3,148.5,33.3,31.4,29.7,28.2,..,
India,IND,,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,165,162.7,160.5,158.5,156.6,32.9,31.3,29.7,28.3,..,
India,IND,,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,..,..,..,..,..,24.7,23.7,22.6,21.7,..,
India,IND,,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,241.4,238.1,234.9,231.7,228.8,40.9,38.5,36.3,34.3,..,
India,IND,,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,248.5,245.1,241.6,238.4,235.4,42.1,39.5,37.1,34.9,..,
India,IND,,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,234.5,231.2,228.2,225.3,222.7,39.8,37.6,35.5,33.7,..,
India,IND,,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,..,..,..,..,..,..,..,..,..,..,
India,IND,,Multidimensional poverty index (scale 0-1),SI.POV.MDIM.XQ,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Multidimensional poverty index, children (population ages 0-17) (scale 0-1)",SI.POV.MDIM.17.XQ,..,..,..,..,..,..,..,..,..,..,
India,IND,,Multidimensional poverty intensity (average share of deprivations experienced by the poor),SI.POV.MDIM.IT,..,..,..,..,..,..,..,..,..,..,
India,IND,,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,..,..,..,..,..,17.7367498465339,29.7935270033081,19.8001899253268,33.0085870012156,19.6020592392535,
India,IND,,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,..,..,..,..,..,4004397371.3,4210839924.9,4678926087.3,5447366913.6,5061951335.9,
India,IND,,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,0.034474521789268,0.036948621334336,0.04950571406409,0.033988108688182,..,
India,IND,,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,..,..,..,..,..,0.768604105803486,0.871273440132929,0.732431384668989,..,..,
India,IND,,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,..,..,..,..,..,1183010000000,1489010000000,1383340000000,..,..,
India,IND,,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,108.2470543,103.9498284,98.51302178,99.63191379,..,
India,IND,,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,..,..,..,..,..,4659999.84741211,6199999.80926514,6599999.90463257,6699999.80926514,..,
India,IND,,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,..,..,..,-310000.002384186,3769999.98092651,3670000.07629395,4010000.22888184,5139999.8664856,4590000.15258789,..,
India,IND,,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,..,..,..,..,..,2119999.88555908,1299999.95231628,1639999.98569489,1139999.98569489,..,
India,IND,,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,26600000.3814697,21309999.4659424,9800000.19073486,25129999.1607666,40709999.0844727,5869999.88555908,5469999.79019165,4389999.8664856,8000000,..,
India,IND,,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,..,..,..,..,..,0,9999.99977648258,140000.000596046,119999.997317791,..,
India,IND,,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,19999.9995529652,9999.99977648258,..,..,899999.976158142,-2259999.99046326,3410000.08583069,800000.011920929,1759999.99046326,..,
India,IND,,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,..,..,..,..,..,300839996.337891,462369995.117188,397209991.455078,186399993.896484,..,
India,IND,,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,..,..,..,..,..,2160000.08583069,1600000.02384186,2150000.09536743,959999.978542328,..,
India,IND,,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,..,..,..,..,..,138539993.286133,180869995.117188,302670013.427734,214729995.727539,..,
India,IND,,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,82790000.9155273,131779998.779297,54060001.373291,44459999.0844727,72309997.5585938,222570007.324219,525989990.234375,244279998.779297,555500000,..,
India,IND,,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,..,..,..,..,..,0,0,9999.99977648258,0,..,
India,IND,,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,..,..,..,..,..,1070000.05245209,1240000.00953674,3569999.9332428,4000000,..,
India,IND,,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,..,..,..,..,..,..,..,..,50000.0007450581,..,
India,IND,,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,..,..,..,..,..,1200000.04768372,1919999.95708466,1629999.99523163,1029999.97138977,..,
India,IND,,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,2960000.03814697,2450000.04768372,-3740000.00953674,699999.988079071,-3119999.88555908,15130000.1144409,11449999.8092651,17889999.3896484,16690000.5340576,..,
India,IND,,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,16200000.7629395,23229999.5422363,8659999.84741211,32470001.2207031,35459999.0844727,1007780029.29688,1554630004.88281,1375400024.41406,1794770019.53125,..,
India,IND,,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,..,..,..,..,..,600000.023841858,720000.028610229,689999.997615814,3170000.07629395,..,
India,IND,,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,..,..,..,..,..,1960000.03814697,2140000.10490417,1460000.03814697,1710000.03814697,..,
India,IND,,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,..,..,..,..,2900000.09536743,720000.028610229,409999.996423721,1399999.97615814,2559999.94277954,..,
India,IND,,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,..,..,..,..,..,879999.995231628,209999.993443489,180000.007152557,140000.000596046,..,
India,IND,,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,699999.988079071,899999.976158142,889999.985694885,879999.995231628,819999.992847443,17649999.6185303,18180000.3051758,10250000,13699999.8092651,..,
India,IND,,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,..,..,..,..,..,90000.0035762787,1269999.98092651,1330000.04291534,7570000.17166138,..,
India,IND,,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,300000.011920929,3359999.89509583,..,..,..,300000.011920929,370000.004768372,379999.995231628,400000.005960464,..,
India,IND,,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,..,..,..,..,..,19999.9995529652,19999.9995529652,..,..,..,
India,IND,,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,..,..,..,..,..,0,0,0,..,..,
India,IND,,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,..,..,..,..,..,3450000.04768372,5010000.22888184,5079999.92370605,6059999.94277954,..,
India,IND,,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,..,..,70000.0002980232,1649999.97615814,2819999.9332428,5099999.90463257,5300000.19073486,5429999.82833862,5380000.11444092,..,
India,IND,,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,..,19999.9995529652,..,189999.997615814,319999.992847443,13340000.1525879,12159999.8474121,12010000.2288818,11810000.4196167,..,
India,IND,,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,736409998.435527,619659996.179864,666700000.472367,902870000.183582,1112489994.28749,1963520023.6328,3032219984.78286,2645860024.41682,3058670005.82442,..,
India,IND,,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,82839996.3378906,60599998.4741211,61959999.0844727,57700000.7629395,94599998.4741211,124989997.86377,116069999.694824,126290000.915527,137529998.779297,..,
India,IND,,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,524000000,376000000,535000000,740000000,861000000,91069999.6948242,109889999.389648,117839996.337891,72199996.9482422,..,
India,IND,,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,..,..,..,..,..,136835869.879332,37311530.9812796,-123100671.224462,-1155591043.10925,-1056330061.82929,
India,IND,,Net domestic credit (current LCU),FM.AST.DOMS.CN,40280000000,43420000000,48520000000,54760000000,59130000000,114454411618404,123215204383933,136984918827906,..,..,
India,IND,,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,..,..,..,..,..,150321039.016777,-850009103.636689,1224818384.07127,-343153901.386428,1578763489.56679,
India,IND,,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,..,..,..,..,..,-11826630798.4727,-38980356796.1664,-64497721339.8207,-31261609594.8237,33529296636.0777,
India,IND,,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,..,..,..,..,..,964623430.3,1564248495.5,1672894383.6,920091167.4,2106686162.1,
India,IND,,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,..,..,..,..,..,440724000,27322000,540371000,1395993000,2631740000,
India,IND,,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,..,..,..,..,..,65688000,-395979000,-783752000,-930716000,-646948000,
India,IND,,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,..,..,..,..,..,1013627000,885306000,1747476000,2380893000,6996685000,
India,IND,,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,..,..,..,..,..,22010854.2,89248001.8,373297887.2,426980603.1,1752663812.5,
India,IND,,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,..,..,..,..,..,699390000,1202813000,1401419000,1238655000,2046499000,
India,IND,,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,..,..,..,..,..,-15127676000,12036396000,7928192000,25550249000,5401627000,
India,IND,,Net foreign assets (current LCU),FM.AST.NFRG.CN,2401571727.06267,1783238992.18832,1114667702.21742,1288334275.19775,1398000732.15372,..,..,..,..,..,
India,IND,,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,..,..,..,..,..,3.18712674711213,3.42553861265713,3.03731830811701,..,..,
India,IND,,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,..,..,..,..,..,4905520000000,5854260000000,5736570000000,..,..,
India,IND,,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,..,..,..,..,..,-2.41851614428744,-2.55426517252421,-2.30483927151529,..,..,
India,IND,,Net lending (+) / net borrowing (-) (current LCU),GC.NLD.TOTL.CN,..,..,..,..,..,-3722500000000,-4365250000000,-4353140000000,..,..,
India,IND,,Net migration,SM.POP.NETM,..,..,-85391,..,..,..,-2663434,..,..,..,
India,IND,,Net ODA provided to the least developed countries (% of GNI),DC.ODA.TLDC.GN.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,..,..,..,..,..,0.764434450576191,0.772490280761901,0.581535799694087,..,..,
India,IND,,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.97845999694098,1.57992104038402,1.61505940471008,2.0284425606344,2.1646513874356,0.119177553281126,0.121936105213375,0.092135010020235,0.09181626217184,..,
India,IND,,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,12.5578269593934,10.629927581079,9.77546941160124,12.8497839935313,13.5392204118396,0.386919583647914,0.389312532145841,0.284216279998366,0.296584653987289,..,
India,IND,,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,..,..,..,..,..,0.520344544606503,0.527238722050843,0.354706612037727,0.388357660044049,..,
India,IND,,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,1.61942907569729,1.34145662096516,1.44383490079195,2.04132777854557,2.48750054005142,2.02265394358775,2.38903067771681,1.82014863848939,1.91052850906088,..,
India,IND,,Net official aid received (constant 2018 US$),DT.ODA.OATL.KD,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net official aid received (current US$),DT.ODA.OATL.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,Net official development assistance and official aid received (constant 2018 US$),DT.ODA.ALLD.KD,5340029785.15625,4491859863.28125,4636209960.9375,6673009765.625,8220679687.5,2777209960.9375,3310610107.42188,2462010009.76563,2608629882.8125,..,
India,IND,,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,729630004.882813,616590026.855469,677270019.53125,977440002.441406,1216010009.76563,2679040039.0625,3198139892.57813,2462010009.76563,2610580078.125,..,
India,IND,,Net official development assistance received (constant 2018 US$),DT.ODA.ODAT.KD,5340029785.15625,4491859863.28125,4636209960.9375,6673009765.625,8220679687.5,2777209960.9375,3310610107.42188,2462010009.76563,2608629882.8125,..,
India,IND,,Net official development assistance received (current US$),DT.ODA.ODAT.CD,729630004.882813,616590026.855469,677270019.53125,977440002.441406,1216010009.76563,2679040039.0625,3198139892.57813,2462010009.76563,2610580078.125,..,
India,IND,,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,..,..,..,..,..,..,..,297091.394662857,456273.317337036,..,
India,IND,,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, IFAD (current US$)",DT.NFL.IFAD.CD,..,..,..,..,..,21363336.5631104,25005992.8894043,26532979.96521,44426841.7358398,..,
India,IND,,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,..,..,..,..,..,1598430.03749847,1071040.03429413,1841175.31776428,3925280.09414673,..,
India,IND,,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,..,..,..,..,..,1332758.18824768,950800.001621246,538846.671581268,893970.549106598,..,
India,IND,,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,..,..,..,..,..,6103317.26074219,5558685.77957153,2420138.12065125,2691499.94850159,..,
India,IND,,"Net official flows from UN agencies, UNECE (current US$)",DT.NFL.UNEC.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNEP (current US$)",DT.NFL.UNEP.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,..,..,..,..,..,7328520.29800415,4502139.56832886,4168889.99938965,5349728.58428955,..,
India,IND,,"Net official flows from UN agencies, UNHCR (current US$)",DT.NFL.UNCR.CD,..,..,..,..,..,..,2383310.07957459,3596317.05284119,5063142.77648926,..,
India,IND,,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,..,..,..,..,..,58949291.229248,64811882.019043,57140087.1276855,120763999.938965,..,
India,IND,,"Net official flows from UN agencies, UNIDIR (current US$)",DT.NFL.UNID.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNRWA (current US$)",DT.NFL.UNRW.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNTA (current US$)",DT.NFL.UNTA.CD,..,..,..,..,..,..,..,..,..,..,
India,IND,,"Net official flows from UN agencies, UNWTO (current US$)",DT.NFL.UNWT.CD,..,..,..,..,..,..,..,..,..,..,
