Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,Unknown,low,Unknown,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,Unknown,low,Unknown,low,low,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,average
High income,HIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,Unknown
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,Unknown,low,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,Unknown
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,low,low,low,Unknown,Unknown,low,Unknown,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,Unknown,Unknown
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,Unknown
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,Unknown,low,low,below_average,low,low,low,low,low
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,below_average,low,Unknown,low,Unknown,low,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,Unknown,low,low,Unknown,Unknown,low
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,below_average,Unknown,low,Unknown,Unknown,low,low,low,Unknown,Unknown,average,Unknown,below_average,below_average,low,low,low,below_average,below_average,low,low,low,Unknown,Unknown,average,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,Unknown
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,Unknown
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,Unknown
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,low,low,low,Unknown
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,Unknown,low,Unknown,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,Unknown,low,Unknown,low,low,low,low,low,low,low,Unknown
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,low,Unknown,low,Unknown,Unknown,Unknown,low,Unknown,Unknown,Unknown,low,low,low,Unknown,low,low,low,Unknown,low,Unknown,low,low,Unknown,low,Unknown,low,Unknown,low,Unknown,low,low,low,Unknown,low,low,low,low,low,low
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,low,Unknown,low,low,low,low,low,Unknown,Unknown,low,Unknown,low,low,low,low,Unknown,low,low,Unknown
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,below_average,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,Unknown,low,low,low
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,Unknown
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,below_average,average,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,Unknown,Unknown
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,Unknown,low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,below_average,low,low,Unknown
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,Unknown,low,low,low,Unknown,low,low,low,Unknown,low,low,Unknown,Unknown,low,Unknown,low,low,low,low,Unknown
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,Unknown
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,Unknown,low,low,low,low,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,Unknown,low,low,low,low,low,low,low,Unknown
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,Unknown
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,low,low,low,low,below_average,low,low,low,low,low,below_average,below_average,low,low,Unknown,Unknown,Unknown,low,low,Unknown,Unknown
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,low,low,low,low,low,Unknown,low,low,low,low,Unknown,Unknown,low,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,low
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,Unknown,low,low,low,low,Unknown
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,Unknown,below_average,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,Unknown
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,Unknown,below_average,low,low,Unknown,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,low,low,low,Unknown,low,low,Unknown,low,Unknown,low,low,Unknown,Unknown,low,Unknown,low,low,low,low,low,low
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,Unknown
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,Unknown,low,Unknown,below_average,low,Unknown,low,low,Unknown,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,Unknown,low,Unknown,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,Unknown
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,Unknown
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,below_average,below_average,Unknown,Unknown,Unknown
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,low,Unknown,low,low,low,low,low,Unknown,low,low,low,Unknown,low,low,Unknown,low,low,Unknown,Unknown,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,Unknown
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,low,low,low,low,Unknown,low,low,low,low,low,Unknown,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,Unknown,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,Unknown,Unknown
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,low,Unknown,low,low,Unknown,low,below_average,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,low,Unknown,Unknown,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,Unknown
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,low,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,Unknown,Unknown,Unknown
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,Unknown,low,low,low,low,low,low,Unknown
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,low,Unknown,below_average,low,low,low,low,below_average,below_average,low,low,Unknown,low,Unknown,Unknown
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,Unknown
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,Unknown
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,Unknown,low,low,low,Unknown,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,Unknown,Unknown,low,low,low,low,Unknown,Unknown,Unknown,low,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,Unknown,Unknown,low,low,low,low,low,Unknown,low,low,low,low,low,low,Unknown,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,low,Unknown,low,low,Unknown,low,Unknown,Unknown,low,low,low,Unknown,low,low,Unknown,Unknown,low,Unknown,Unknown
